complete_video_IDs,video_titles
https://www.youtube.com/watch?v=L8IL8HJUHXo,"पीनट_बटर_,_शरीर_व_दिल_दोनों_को_फिट_रखने_के_लिये_।_Peanut_Butter_Recipe_"
https://www.youtube.com/watch?v=UZ_SwggJ57U,"ब्रेड_के_झटपट_समोसे,__जिनमें_तेल_बिल्कुल_भी_न__भरे_।_Quick_Bread_Samosa_Recipe_"
https://www.youtube.com/watch?v=fOqMZThKX0E,चावल_की_स्पेशल_नानखताई_-_ग्लूटन_फ्री_।_Rice_Flour_Nankhatai_Recipe_।_Nankhatai_kaise_banate_hain
https://www.youtube.com/watch?v=r3I6uwlrymw,चन्द्रकान्ति_पीठा__-_ओडीशा_की__खास_रेसीपी_।_Chandrakanti_Peetha_Recipe_
https://www.youtube.com/watch?v=XtFui230--g,किसी_मौके_को_खास_बनाने_के_लिये_बनायें_वेज_मखनी_अंगारा_।_Mix_Veg_Angara_Recipe_
https://www.youtube.com/watch?v=8bVC8L6ogSE,नो_ग्लूटन_उत्तपम_पिज़्ज़ा_-_हैल्थ_वाला_फास्ट_फूड_।_Delhi_Style_Moong_dal_Cheese_Pizza_
https://www.youtube.com/watch?v=A0IkZfxmypk,डबल_स्वाद_वाला_कैरी_भरवां_मिर्च_का_खास_अचार_।_Raw_Mango_Stuffed_Chilli_Pickle_
https://www.youtube.com/watch?v=GW7KRe6NLA8,"आटे_का_केक,_बिना_एग_और_कन्डेंस्ड_मिल्क_के_।_Eggless_wheat_flour_cake_Recipe_"
https://www.youtube.com/watch?v=ALuzP5ae61k,बाजार_या_घर_में_बने_पनीर_से_बनाईये_एकदम_आसान_जलेबी_।_Paneer_Jalebi_Recipe_।_Bengali_Chanar_Jalebi
https://www.youtube.com/watch?v=lQlQqAS_XAk,बिस्किट_से_ज्यादा_कुरकुरी_आटा_और_मूंगदाल_की_पापडी_।_Crunchy_Atta_Moong_Dal_atta_Mathri_Recipe
https://www.youtube.com/watch?v=vtD3u6zVhqE,घर_में_सत्तू_बनाकर_इसकी_बर्फी_बनायें_।_Sattu_Barfi__with_Homemade_Sattu_
https://www.youtube.com/watch?v=sOeS2DqzxCk,"वेज_रॉल_टिक्की,_जो_नाश्ता_भी_है_और_खाना_भी_।_Whole_Wheat_flour_Veg_Roll_Tikki_for_snacks_and_meal"
https://www.youtube.com/watch?v=G6C3tLlB7j0,एपल_जैम_घर_पर_आसानी_से_कैसे_बनायें__।_Apple_Jam_Recipe_।_Easy_n_Perfect_Apple_Jam_Recipe
https://www.youtube.com/watch?v=haYEqN91SGw,जलेबी_जो_कुरकुरी_ही_बनी_रहे_।_Instant_Crispy_n_Juicy_Rice_Flour_Jalebi_
https://www.youtube.com/watch?v=hXLWd1WuDVs,नर्म_मुलायम_पाव_-_बिना_ओवन_भाप_में_बने_।_Steamed_Ladi_Pav_Recipe_without_Oven_
https://www.youtube.com/watch?v=nFOeBV03JZk,कुरकुरे_चना_पटाका_नमकीन_कैसे_बनायें_?_Deshi_Chana_Namkeen_fried_
https://www.youtube.com/watch?v=3u5ddCpn7XQ,4_टिप्स_जिनसे_भटूरे_फूले_फूले_व_नर्म_बनेंगे_।_Tips_for_Puffy_&_Soft_Bhature__
https://www.youtube.com/watch?v=4xL2p65DXtk,वजन_में_हल्के-_बेहद_कुरकुरे_नमकीन_पट्टी_चिप्स_।_Crispy_Chips_Namkeen_Recipe_
https://www.youtube.com/watch?v=pSaWWlleIXg,सूजी_का_पिज़्ज़ा_-_तवे_पर_कैसे_बनायें_।_Rava_Pizza_recipe_
https://www.youtube.com/watch?v=L4jMbEk38-k,सूजी_चॉकलेट_का_केक-बिना_ओवन_के_बना_।_Chocolate_Rava_Cake_।_Suji_choco_Cake_Recipe_।__Wheat_Rava_Cake
https://www.youtube.com/watch?v=mM57okhCU5Q,नाश्ते_के_लिये_खास_कद्दू_की_मीठी_पूरी_।_Kaddu_ki_meethi_poori_।_Red_Pumpkin_Sweet_Poori
https://www.youtube.com/watch?v=FUFhOpjkDek,वेज_राइस_फरा_-__कम_तेल_से_बनी_छत्तीसगढ_की_खास_डिश_।_Veg_Rice_Fara_Recipe_
https://www.youtube.com/watch?v=x1-wmB6Mk3g,सेब_की_खीर_2_तरीके_से_और_दूध_फटने_का_कोई_डर_नहीं_।_Apple_Kheer_Recipe_।_How_To_Make_Apple_Khir
https://www.youtube.com/watch?v=Z_SZ44sqI4E,"एकदम_नर्म_गट्टे_की_सब्जी_-_नये_तरीके_से,__झटपट_।_Besan_Gatta_curry_recipe_"
https://www.youtube.com/watch?v=HMi4EL-0gXA,कुरकुरे_पनीर_नगेट्स_।_Crunchy_Paneer_Nuggets_Recipe_
https://www.youtube.com/watch?v=tpehCpAjQLA,जब_धूप_हो_तो_चावल_के_पापड़_बना_डालिये.।__Khichiya_Papad_recipe_
https://www.youtube.com/watch?v=RGoiJQ_D898,सब्जी_न_हो_तो_मंगौडी_की_करी_बनायें_।_Mangodi_ki_sabzi_।_Mangodi_banane_ki_vidhi_
https://www.youtube.com/watch?v=crh2nXv8NRw,एकदम_कुरकुरे_कैरेमलाइज्ड_साबूदाने_।_Caramalised_Sago_Pearls_
https://www.youtube.com/watch?v=jsZTwwplgVA,कच्चे_केले_की_कुरकुरी_टिक्की_।_Raw_Banana_Cutlets_
https://www.youtube.com/watch?v=hCG9W5H1ix0,नवरात्रि_व्रत_-_समा_का_हलवा_।_Samak_Rice_Halwa_
https://www.youtube.com/watch?v=paqbrOlPMiQ,"पनीर_मसाला_बाटी_बनाईये,_सिर्फ_चटनी_के_साथ_परोसिये।_Paneer_Bati_recipe_"
https://www.youtube.com/watch?v=kmKuTPV_tcU,सूरत_की_मशहूर_सेव_खमनी_-_कम_तेल_में_बना_आसान_नाश्ता_।_Amiri_Khaman_Recipe_
https://www.youtube.com/watch?v=vdTd8HHLOq8,"आंवला_मुरब्बा,_स्टीम_में_पका,_और_टिप्स_के_साथ_।_Easy_Amla_Murabba_Recipe_"
https://www.youtube.com/watch?v=NurOBS0wGgY,#SafeHands_कोरोना_वायरस_से_बचने_के_लिये_सही_तरीके_से_हाथ_कैसे_साफ_करें_?
https://www.youtube.com/watch?v=sBrZ3kkG9WI,खस्ता_कचौरी_से_भी_ज्यादा_कुरकुरे_सूजी_नगेट्स_।_Aloo_Matar_Stuffed_Nuggets_
https://www.youtube.com/watch?v=jTMQdhx5d-8,जिमीकन्द_तवा_फ्राइ_-_सूरन_सूखी_सब्जी_।_Suran_Fry_recipe_।_Spicy_Yam_Chips_
https://www.youtube.com/watch?v=OZaTYjxqZiM,आलू_के_बरूले_-_अलीगढ_की_मशहूर_चटपटी_चाट_।_Aloo_ke_Barule_banane_ki_vidhi
https://www.youtube.com/watch?v=NRsdHNNurEc,दही_भल्ला_चाट-कम_तेल_से_बने_।__Dahi_Bhalla_recipe_।_Dahi_vada_banane_ki_vidhi_
https://www.youtube.com/watch?v=-12zfS7VAd0,बेसन_पापडी_मसालेदार_-_होली_स्पेशल_नमकीन_।_Besan_ke_Papad_Recipe_
https://www.youtube.com/watch?v=W4gMNC31Y5I,बेसन_के_मीठे_सेव_-_होली_के_त्यौहार_की_खास_रेसीपी__।_Sweet_Sev_Recipe_।_Besan_ke_sev_sugar_coated
https://www.youtube.com/watch?v=FC9H_v_J7vM,स्पेशल_रस_भरी_चन्द्रकला_गुझिया_।_Chandrakala_Gujiya_recipe_
https://www.youtube.com/watch?v=RfhO_xk8fuo,सूजी_का_केक_कुकर_में_।_Eggless_Sooji_Cake_recipe_
https://www.youtube.com/watch?v=Zs-ngBmkhOk,गैंहूं_की_खीर_।_How_to_make_Wheat_Kheer_।_Gavhachi_kheer_recipe_
https://www.youtube.com/watch?v=EpKkcBLHN4g,समोसे_की_शीट्स_और_इससे_बना_समोसा_।_How_to_make_Patti_Samosa_from_scratch_
https://www.youtube.com/watch?v=tGfZTkzaxJs,मेथी_खाखरा_-कुरकुरा_हल्का_स्पाइसी_व_बनाना_बेहद_आसान_-_Methi_Khakhra_recipe_
https://www.youtube.com/watch?v=ckuKKsmdcRU,धनिया_वाले_दम_आलू_।_Dhaniya_wale_Aloo_ki_recipe_।_Dum_Aloo_in_Dhaniya_gravy_
https://www.youtube.com/watch?v=1F_dIh9lj0M,शिवरात्रि_व्रत_के_लिये_सिंघाड़े_की_लपसी_।_Singhare_ki_lapsi_।_Singhara_ki_Katli_
https://www.youtube.com/watch?v=JW6Nu5QRY8E,खट्टा_लाइव_ढोकला_-_गुजराती_स्ट्रीट_फूड_।_Instant_Khatta_Dhokla_।_Traditional_Gujarati_Khatta_Dhokla
https://www.youtube.com/watch?v=NVKs8tqROw8,रोज़_कुकीज_-__एकदम_सॉफ्ट_और_कुरकुरी_।_Eggless_Rose_Cookies_।_Gulabi_Puvullu__।_Achappam
https://www.youtube.com/watch?v=yIm0__-u3xU,स्टफ्ड_दाल_ढोकली_-_दाल_कचौरी_ढोकली_रेसिपी_।_Stuffed_Dal_Dhokli_Recipe_।_Kachori_Ni_Dal_Dhokli_Recipe
https://www.youtube.com/watch?v=rnOJ9ew16sk,ब्रोकली_परांठा_
https://www.youtube.com/watch?v=tLbe4bFNV-0,हैदराबाद_की_खास_कद्दू_की_खीर_।_Hyderabadi_Kaddu_Ki_Kheer_।_Dudhi_Sabudana_Kheer_Recipe
https://www.youtube.com/watch?v=IMqHWyzL-kg,ताजा_हल्दी_से_बनी_बर्फी_-_आपको_रोगों_से_बचाये_।_Fresh_Turmeric_Burfi_
https://www.youtube.com/watch?v=gNl61zOj9d8,कुरकुरे_मसालेदार_मूंग_नमकीन_।_Moong_Namkeen_Banane_ki_Vidhi_
https://www.youtube.com/watch?v=azX5qpYPQsY,"हिमाचल_का_खास_नाश्ता_सिड्डू_।_Siddu_-_Siddku,_Himachali_Traditional_Recipe_"
https://www.youtube.com/watch?v=XVM_S0LYVRg,मटर_की_चटपटी_चाट_-__लखनऊ_की_खास_रेसीपी_।_White_Matar_ki_Spicy_Chaat_।_How_to_make_Ragda_Chaat
https://www.youtube.com/watch?v=INwlFY83AMU,पनपथी_रोटी_-_जो_बचपन_में_दादी_के_हाथ_की_जरूर_खाई_होगी_।_Traditional_Panpathi_Roti_Recipe
https://www.youtube.com/watch?v=W-58XqZM6AE,चूड़ा_मटर_-_पूर्वांचल_की_खास_रेसीपी_।_Chooda_Matar_Recipe_।_Choora_Matar_Banaras_Khana
https://www.youtube.com/watch?v=a17a3le68vg,वेज_नूडल्स_बॉल्स_-_वेज_चाउमिन_पकौड़ा_।_Noodles_Balls_।_Noodles_Veg_Pakora_
https://www.youtube.com/watch?v=TcHDlYxmbKA,मक्के_के_आटे_की_कुरकुरी_कुकीज_।_Eggless_Cornmeal_Cookies_
https://www.youtube.com/watch?v=G0Cg6lAa-QQ,ताजे_मटर_की_नर्म_मुलायम_फूली_फूली_इडली_।_Fresh_Green_Peas_Idli_
https://www.youtube.com/watch?v=j_wWCe9sYVk,दाल_पकवान_-_प्रसिद्ध_सिन्धी_ब्रेकफास्ट_।_How_to_make_Dal_Pakwan_।_Sindhi_Breakfast_Daal_Pakwan
https://www.youtube.com/watch?v=QF7BSQ0L4Bk,"Tilkut_Recipe,_Til_ke_laddu,_til_gud_ke_laddu_banane_ki_vidhi,_til_gud_ke_laddu_banana"
https://www.youtube.com/watch?v=ml4rGbNBbU8,मकर_संक्रान्ति_के_लिये_उरद_दाल_की_खिचड़ी_।_Urad_Dal_Khichdi_Recipe
https://www.youtube.com/watch?v=IC00vqnub4c,राजस्थानी_चना_दाल_कलमी_वड़ा_।_KalamI_Vada_-_Chana_Dal_Cut_Vada_Recipe_
https://www.youtube.com/watch?v=aQt7CzU_ck8,खास_स्वाद_और_फ्लेवर_वाली_अदरक_मसाला_मठरी_।_Ginger_Masala_Mathri_
https://www.youtube.com/watch?v=ma1W5Iygn5w,सर्दियों_के_लिये_तिल_गुड़_बाजरे_की_मठरी_।_Bajra_ka_Pua_।_Gur_Bajra_Tikki_with_Tips
https://www.youtube.com/watch?v=jaVDMDBV8g4,ताजे_मटर_के_उत्तपम_-_झटपट_नाश्ते_के_लिये_।_Fresh_Green_Peas_Uttapam_
https://www.youtube.com/watch?v=DtxQY1Ny0-E,मूली_बेसन_का_भरवां_मसाला_परांठा_।_How_to_make_Besan_Mooli_Stuffed_Paratha
https://www.youtube.com/watch?v=rUhkUaXM58M,कुरकुरे_खस्ता_गुलगुले_-_पारंपरिक_रेसीपी_।_How_to_Make_Odisha_Gulgula
https://www.youtube.com/watch?v=3LoEBqlJMhs,मटर_की_स्पेशल_खस्ता_मसाला_बाटी_।_Matar_Masala_Dal_Baati_Recipe
https://www.youtube.com/watch?v=fM6CXUZpn-o,आटे_की_खस्ता_नान_खताई_।_Naan_Khatai_Recipe_।_Whole_wheat_flour_naan_khatai_।_Atta_Nan_Khatai_Recipe
https://www.youtube.com/watch?v=54sLNCbkAWg,"अदरक_की_बर्फी_-_सर्दी,__खांसी,_खराश_से_बचने_के_लिये_।_Ale_Pak_Recipe_"
https://www.youtube.com/watch?v=J1mA2Ul5k38,चावल_की_एकदम_कुरकुरी_पकौड़ी_।_Crispy_Rice_Pakodi_Recipe_
https://www.youtube.com/watch?v=hUSoMSsRyZE,मूंगदाल-_पालक_के_तवे_पर_बने_हुये_टिक्के_की_करी_।__Moong_dal_-_Palak_Tikka_Masala_Curry
https://www.youtube.com/watch?v=FdDMrIxTsxQ,मक्की_के_ढोकले_-_राजस्थानी_रेसीपी_।_how_to_make_rajasthani_Makki_ka_dhokla
https://www.youtube.com/watch?v=uQk0DyfOWL4,मकुटी_बिहार_की_ट्रेडीशनल_मूंग_दाल_की_खीर_।__Makuti_-Traditional_Dessert_from_Bihar
https://www.youtube.com/watch?v=j-XIhp7GDMU,स्वीट_कार्न_पुलाव_।_Corn_Pulao_with_mix_veg_-_One_Pot_Recipe
https://www.youtube.com/watch?v=ymCGSteBkCI,मुरादाबाद_की_मशहूर_स्पाइसी_मूंगदाल_की_चाट_।_Muradabadi_Dal_ki_Chaat_Recipe
https://www.youtube.com/watch?v=aWMDlWLV6r4,साबूदाना_हलवा_-_सर्दियों_के_लिये_गर्मागर्म_रेसीपी_।_Sago_Pearls_Pudding_।_Sabudana_kesaribath
https://www.youtube.com/watch?v=wnfr4sgqgQs,वेज_सींक_कबाब_-_दाल_और_मिक्स_वेज_से_बना_खास_फिंगरफूड_।_How_to_make_Vegetable_Seekh_Kabab
https://www.youtube.com/watch?v=p4y-EgiQ0DY,तिल_मूंगफली_के_लड्डू_-_सर्दियों_के_लिये_खास_
https://www.youtube.com/watch?v=qR-9BbWualo,मटर_की_ग्रेवी_वाली_आलू_मुंगौडी_की_ट्रेडीशनल_करी_
https://www.youtube.com/watch?v=lyOWCaSMWe4,कस्टर्ड_पाउडर_से_बना_हलवा_।_Custard_Powder_Halwa_Recipe_
https://www.youtube.com/watch?v=Hs0QFAJ9s4Q,चटपटी_मूंगफली_मसाला_चाट_।_Beach_Style_Peanut_Sundal_Recipe_।_Boiled_Peanut_Chaat
https://www.youtube.com/watch?v=q16hYtu-1IM,"रोजाना_की_सब्जी_के_लिये_खास_गोभी_के_कोफ्ते,_सिम्पल_ग्रेवी_के_साथ_।_Cauliflower_Kofta_in_Simple_Gravy"
https://www.youtube.com/watch?v=q2wEmuujI74,सूजी_पीठा_-__रसगुल्ले_जैसे_स्पंजी_नर्म_मुलायम_।_Stuffed_Semolina_Sweet_Pitha
https://www.youtube.com/watch?v=Xj9xchuCCu8,बाजरा_भात_-_सर्दियों_की_खास_रेसीपी_।_Rajasthani_Bajra_Bhat_
https://www.youtube.com/watch?v=c119tKhI2cY,चावल_की_कुरकुरी_रिबन_पपडी_।_Rice_Fafda_
https://www.youtube.com/watch?v=OA3-bvYhsww,सूप_जो_इम्यूनिटी_को_बढाये_।__Imunity_Soup_Vegan_
https://www.youtube.com/watch?v=v1wxCvu6F3I,नूडल्स_मोमोज_
https://www.youtube.com/watch?v=evn5TUgPq1Q,सब्जियों_और_बेसन_की_ग्रेवी_से_बनी_खास_सब्जी_सिन्धी_कढी___
https://www.youtube.com/watch?v=luVGhWhJ0TA,"नर्म_फूली_फूली_मूंगदाल_और_मिक्स_वेज_इडली,_नाश्ते_और_टिफिन_के_लिये_।_Instant_Moong_Dal_Mix_Veg_Idli"
https://www.youtube.com/watch?v=hQLCvqehYsw,आलू_भुजिया_-_सेव_परांठा_रेसीपी_।__Sev_Paratha_Recipe_
https://www.youtube.com/watch?v=CypnYlLoK7A,मिक्स_वेज_तहरी_रेसिपी_
https://www.youtube.com/watch?v=tFFp2F_mOzI,अन्नकूट_रेसिपी_तुरत_फुरत_प्रेशर_कुकर_में_।_Annakoot_Recipe_in_Pressure_Cooker
https://www.youtube.com/watch?v=oYL5oIcjl6Q,चाकलेट_गुलाब_जामुन_-_खास_अवसर_के_लिये_खास_मिठाई_।_Chocolate_Gulab_Jamun_Recipe
https://www.youtube.com/watch?v=pZAh2Cm6nkE,"दीपावली_स्पेशल_-_गुड़_सोंठ_की_आटे_वाली_गुजिया_।_Atta_Gujiya_with_Gur,_Ginger_&_Dry_fruits_stuffing"
https://www.youtube.com/watch?v=vLGVxtF7aKw,आटे_की_खस्ता_नमकीन_निमकी_नमकपारे_।_Crispy_Atta_Nimki_Recipe_
https://www.youtube.com/watch?v=tRHPYzWOFr0,अनरसा_गोली_-_त्यौहार_की_खास_पारंपरिक_रेसीपी_।_Traditional_Recipe_of_Anarsa
https://www.youtube.com/watch?v=pVp-pNzDMbE,"भरवां_मठरी,_मसाले_व_बेसन_से_भरी,_खस्ता_व_कुरकुरी_।_Traditional_Masala_Besan_Stuffed_Mathri"
https://www.youtube.com/watch?v=P32B5yaylQE,"सूजी_की_कुरकुरी_बर्फी,_मिनटों_में_बनायें,_2_महीने_तक_खायें_।_Rava_Barfi_with_longer_shelf_life"
https://www.youtube.com/watch?v=TTnQvdh7ofk,सेव_और_बडे_की_पारंपरिक_खास_सब्जी_मूछीबारा_।_Muchi_Bara_Recipe_-_Indian_Traditional_Curry_Recipe
https://www.youtube.com/watch?v=4mn56yO4jxY,ज्यादा_देर_तक_कुरकुरे_बने_रहने_वाले_आलू_रिंग_समोसा_।_Street_Food_-_Aloo_Stuffed_Crispy_Ring_Samosa
https://www.youtube.com/watch?v=3EA4SlrCueE,नवरात्रि_के_लिये_अरबी_के_कटलेट्स_और_पकौडे_।_Farali_Arbi_(Colocasia)_Cutlets_and_Pakoda
https://www.youtube.com/watch?v=aACLd8lnqAc,नवरात्रि_व्रत_के_लिये_सात्विक_थाली_झटपट_बनायें_।_Navratri_Vrat_ki_thali_kaise_banaye_
https://www.youtube.com/watch?v=W7U378qYpEQ,व्रत_के_लड्डू_जिन्हें_एक_बार_बनाकर_पूरे_9_दिन_खाया_जा_सके_।_Protien_Rich_Laddu_for_Navratri
https://www.youtube.com/watch?v=iyreBYU_SNo,तंदूरी_मलाई_चाप_टिक्का_घर_पर_बनाने_की_आसान_विधि__।_Soya_Malai_Chaap_Tikka_Recipe
https://www.youtube.com/watch?v=v_oqNoXQnTo,दाल_भरी_खस्ता_कचौरी_आटे_वाली__
https://www.youtube.com/watch?v=aSDG_id-pvs,मूंगदाल_बर्फी__-_कम_घी_व_बिना_चाशनी_के_बनाईये_
https://www.youtube.com/watch?v=UhAkK-V9jwY,"लुची_पूरी_-_सॉफ्ट,_मुलायम_और_फूली_फूली_खास_पूरियां__।_Soft_Puffed_Luchi_Poori_Recipe"
https://www.youtube.com/watch?v=-BtWm678Mb8,मिक्स_वेज_चावल_की_रोटी_।_Mixed_Vegetable_Akki_Roti_
https://www.youtube.com/watch?v=BJw9coBUx7k,टमाटर_के_जूस_भरा_स्पाइसी_आलू_बोन्डा__।__Aloo_Bonda_Tomato_Stuffed_
https://www.youtube.com/watch?v=H8MqJLkyfLk,भाप_में_बनी_एकदम_सॉफ्ट_ब्राउन_ब्रेड__।_Steamed_Brown_Bread_Recipe_
https://www.youtube.com/watch?v=00QxV4ROTpo,चावल_के_कुरकुरे_वड़े_।_Crispy_Rice_Vada_Recipe_
https://www.youtube.com/watch?v=gTtDyhFMgNA,"नाचोज,_टोमैटो_सालसा_और_चीज_सॉस_के_साथ_।_Nachos_with_salsa_&_Cheese_Dips"
https://www.youtube.com/watch?v=jx9Yo23BDw0,मोदक_रेसीपी_-_काजू__और_मावा_चॉकलेट_मोदक_।_Mawa_ke_modak_&__Kaju_Modak__-_Easy_modak_recipe
https://www.youtube.com/watch?v=_MpNoFCp_6E,"बिना_घी_से_बनी_सॉफ्ट_बाटी,__साथ_में_मिक्स_दाल_।_Bati_using_less_ghee_"
https://www.youtube.com/watch?v=j3OEp35soVs,क्रिस्पी_हनी_चिल्ली_पोटैटो_।_Sesame_Honey_Chilli_Potato_Recipe__
https://www.youtube.com/watch?v=3qtHjhrAZwY,Cluster_Beans_curry_
https://www.youtube.com/watch?v=pxV_xvGnS78,जन्माष्टमी_प्रसाद_थाली।_Janmashtami_Vrat_Thali_
https://www.youtube.com/watch?v=QP42e7yRdw8,नारियल_कलाकन्द_।_Instant_Kalakand_Recipe_।__Kalakand_banane_ki_vidhi___
https://www.youtube.com/watch?v=JawmHZnStjA,जन्माष्टमी_के_लिये_खास_नारियल_मगज़_कतली_।_Nariyal_Mewa_paag_
https://www.youtube.com/watch?v=sivsFLU6zhU,Bhapa_Sandesh_
https://www.youtube.com/watch?v=wADlHEML1Vk,Atta_Kachori_Recipe_
https://www.youtube.com/watch?v=bBE107hBri4,स्वाद_भरी_रसीली_मीठी_सिवईंया.__बिना_दूध_की_।_Dry_Sweet_Vermicelli_Recipe_
https://www.youtube.com/watch?v=Sn1f8Pj6AoM,Besan_Masala_Mathri_।_इस_त्यौहार_के_लिये_स्पाइसी_बेसन_भरी_मठरी_
https://www.youtube.com/watch?v=eETItjliX2U,आटे_के_नमक_पारे_-_एकदम_कुरकुरे_और_कुकीज_जैसे_सॉफ्ट_।__Atta_Namak_Pare_Recipe
https://www.youtube.com/watch?v=YKzEqhqe45E,Minced_Soya_Veggies_
https://www.youtube.com/watch?v=wUZ9HQ3xoJ8,Tandoori_Momos_Recipe_
https://www.youtube.com/watch?v=zW7OJltPSqQ,Caramel_Kheer_Recipe_
https://www.youtube.com/watch?v=OLrvOsmEeSs,Chhena_Poda_Recipe_
https://www.youtube.com/watch?v=8AtP8qn1lnk,Pizza_Base_recipe_
https://www.youtube.com/watch?v=0iu3PXJs50Y,Yogurt_Recipe_
https://www.youtube.com/watch?v=SPltgHpYxx8,Veg_Crispy_Recipe_।_क्रिस्पी_फ्राइड_वेजीटेबल्स_।_Chinese_Starters_Veg_Crispy
https://www.youtube.com/watch?v=2tp3dvk5YAg,Chawal_ke_fare_
https://www.youtube.com/watch?v=wBh219mrBLs,Jodhpuri_Mirchi_Vada_Recipe_
https://www.youtube.com/watch?v=x4waWYwgDHY,Stuffed_Capsicum_Recipe_
https://www.youtube.com/watch?v=DvLF7avS9C8,सोया_चाप_लिफाफा_पराठा__-_दिल्ली_का_स्ट्रीट_फूड__
https://www.youtube.com/watch?v=18rgwCPBERw,दिल्ली_के_खास_पनीर_वाले_भटूरे_घर_पर_बनायें_
https://www.youtube.com/watch?v=GrSZERNplZE,आलू_पापडी_मठरी-_चाट_और_नमकीन_के_लिये_।_Aloo_Papdi_recipe_।_Aloo_Papdi_Mathri_
https://www.youtube.com/watch?v=fXictcxfAi8,Sabudana_Mango_Pudding_
https://www.youtube.com/watch?v=KuJEALn9B5M,Kadu__Puri_।_कद्दू_की_मसाला_पूरी_की_खास_रेसीपी_।_Red_Pumpkin_Masala_Poori
https://www.youtube.com/watch?v=0zJaruetA7k,Sev_Tamatar_recipe_
https://www.youtube.com/watch?v=TFwNgetjeCg,Instant_Malai_Puri_Recipe_
https://www.youtube.com/watch?v=GgeW24qcl40,स्वीटकार्न_आलू_मसाला_जो_चाट_भी_है_और_सब्जी_भी_।_Spicy_Sweet_Corn_Potato_Recipe
https://www.youtube.com/watch?v=TrT3yp1grAM,Kulcha_Recipe_
https://www.youtube.com/watch?v=dLeZLcNSAfE,Kofta_curry_recipe_
https://www.youtube.com/watch?v=jBvFBXePqas,आम_की_मीठी_मलाई_खांडवी_।__Mango_Malai_Khandvi_Roll_।_Sweet__Mango_Khandvi_Recipe
https://www.youtube.com/watch?v=B_YvIq-qOVw,Mango_pickle_with_Green_Chilli_
https://www.youtube.com/watch?v=14Z_6X4ZQZU,पनीर_अंगारा_-_अंगारे_के_फ्लेवर_वाली_करी_।_Paneer_Angara_-_the_smoked_cottage_Cheese_curry
https://www.youtube.com/watch?v=OhtN6BSfg00,मूंग_दाल_भरवां_मसाला_परांठा_।__Rajasthani_Mung_Dal_Ka_Stuff_Paratha
https://www.youtube.com/watch?v=W6CC98DaKS8,कटहल_की_मसालेदार_सूखी_सब्जी_।__Kathal_Masala_Bharta_Recipe_।_Jackfruit_Masala_Dry_Sabzi
https://www.youtube.com/watch?v=GOcsTxaLlh0,"आम_के_मीठे_अप्पे_,_एकदम_सॉफ्ट_और_स्वाद_एकदम_केक_जैसा_।_Sweet_Mango_Appe_Recipe"
https://www.youtube.com/watch?v=C7SimNdceaM,भरवां_तन्दूरी_आलू_।_आलू_नज़ाकत_।_Tandoori_aloo_Recipe_
https://www.youtube.com/watch?v=mhG8pLMPxC8,चीज़_बर्स्ट_पिज़्ज़ा_घर_पर_कुकर_में_बनाईये_।_Cheese_Burst_Pizza_in_cooker
https://www.youtube.com/watch?v=h8laHkN_oXk,"भरवां_टिन्डा_मसाला_ग्रेवी_वाले,__कुकर_में_झटपट_बनाईये_।_Bharwan_tinda_with_gravy_in_Cooker"
https://www.youtube.com/watch?v=MpDzIubIVXU,एकदम_कुरकुरी_मूंगदाल_नमकीन_कैसे_बनायें_?_।__Crispy_Moong_Dal_Namkeen
https://www.youtube.com/watch?v=fcNHSXVAn3M,शिकंजी_मसाला_व_शिकंजी_बनाने_की_विधि_।_Shikanji_Masala_&_Nimbu_Shikanji_Recipe
https://www.youtube.com/watch?v=SZk2bU70P7s,तवा_वेज_फ्राई_-_पार्टियों_की_खास_हलवाई_स्टायल_सब्जी_।_Veg_Tawa_Fry_Masala_
https://www.youtube.com/watch?v=2hPDfJUoEb0,कटहल_के_चटपटे_और_कुरकुरे_पकौड़े_।_Jackfruit_crispy_N_Spicy_Pakora_
https://www.youtube.com/watch?v=TqQ8askVvSU,अम्बोली_-_नाश्ते_के_लिये_खास_महाराष्ट्रीयन_रेसीपी_।_Maharastrian_Pancake_Amboli_Recipe
https://www.youtube.com/watch?v=25AINMeQLI4,पालक_स्वीटकार्न_सैन्डविच_तवे_पर_व_सेन्डविच_मेकर_में_।_Spinach_corn_cheese_sandwich_Recipe
https://www.youtube.com/watch?v=TvqDjbi1rWo,तडके_वाले_दही_चावल_तड़का_।_Curd_Rice_Tadka_Recipe_South_Indian_Style
https://www.youtube.com/watch?v=0GjkFbeKoTA,Peanut_Khasta_Kachori_
https://www.youtube.com/watch?v=wJx6mdSFs38,"चना,_जौ,_गेंहू_के_सत्तू_पाउडर_व_सत्तू_शरबत_बनाने_की_विधि_।_Chana__Sattu,_Barley_Sattu_&_Wheat_Sattu"
https://www.youtube.com/watch?v=620HTy6krXM,Veg_biryani_recipe_
https://www.youtube.com/watch?v=zfEW9Ufc8mg,फालूदा_कुल्फी_व_सेव_बनायें_-_मैंगो-_स्ट्राबैरी_के_स्वाद_में_।_Mango_Falooda_&_Strawberry_Falooda
https://www.youtube.com/watch?v=m1lU889sFCg,आम_से_बनी_स्पेशल_बर्फी_-_आम_खाने_का_एक_और_तरीका__
https://www.youtube.com/watch?v=PkuXR6E_AGQ,"कैरेमल_कस्टर्ड_बनायें_घर_पर,__आसानी_से_।__Caramel_custard_Recipe_Eggless_&_Without_Oven"
